contract_sk,contract_id,adviser_sk,client_sk,product_sk,signing_date_sk,contract_value,commission,premium_monthly,duration_months,status
9317,C-0009317,1,1367,13,20260617,62845.51,1488.21,,12,Active
9318,C-0009318,19,1149,19,20250418,121096.24,1317.02,403.65,300,Active
9319,C-0009319,48,2,1,20230302,347530.19,18076.85,1448.04,240,Active
9320,C-0009320,12,1219,3,20230529,363733.6,21363.2,1515.56,240,Active
9321,C-0009321,11,1363,11,20200421,15637.14,296.79,,120,Active
9322,C-0009322,44,1293,13,20250428,168211.52,3484.65,,24,Completed
9323,C-0009323,42,1492,10,20230728,31194.16,1160.11,129.98,240,Active
9324,C-0009324,11,404,5,20210906,20121.85,747.33,67.07,300,Active
9325,C-0009325,27,1304,2,20230807,46048.51,2388.68,153.5,300,Active
9326,C-0009326,30,206,13,20200611,117618.12,2044.72,,36,Completed
9327,C-0009327,27,283,7,20240208,64543.08,2357.45,358.57,180,Active
9328,C-0009328,5,1090,5,20260717,40841.41,1528.57,340.35,120,Active
9329,C-0009329,43,87,9,20220203,47415.71,1750.89,197.57,240,Active
9330,C-0009330,7,882,11,20231115,99199.74,2339.89,,60,Active
9331,C-0009331,4,1117,4,20250227,346198.59,17116.61,5769.98,60,Cancelled
9332,C-0009332,2,106,13,20210106,92963.29,1516.92,,36,Active
9333,C-0009333,35,929,10,20201007,118187.77,4346.99,1969.8,60,Active
9334,C-0009334,21,502,5,20220426,16796.97,803.93,93.32,180,Completed
9335,C-0009335,50,535,3,20260330,92682.4,3893.24,772.35,120,Completed
9336,C-0009336,44,209,16,20200529,175657.78,3615.74,,24,Completed
9337,C-0009337,47,1039,2,20260821,187680.25,9541.07,1042.67,180,Cancelled
9338,C-0009338,48,1264,20,20210322,661282.02,6951.24,11021.37,60,Active
9339,C-0009339,42,879,5,20250801,22076.5,1010.21,91.99,240,Cancelled
9340,C-0009340,36,1076,8,20230105,145706.69,6690.65,809.48,180,Active
9341,C-0009341,23,1335,14,20240712,196914.98,4286.94,,12,Active
9342,C-0009342,3,1498,14,20250418,7339.44,118.19,,36,Active
9343,C-0009343,49,523,16,20200225,134488.52,2588.64,,12,Active
9344,C-0009344,2,70,15,20230718,7034.4,129.5,,60,Active
9345,C-0009345,20,769,7,20210122,75076.45,2763.0,312.82,240,Active
9346,C-0009346,31,344,12,20200827,12724.5,249.17,,60,Active
9347,C-0009347,14,1408,19,20220328,616197.43,7252.41,2053.99,300,Active
9348,C-0009348,32,126,3,20230202,169263.6,9422.1,564.21,300,Active
9349,C-0009349,34,159,5,20211007,57420.44,2137.95,957.01,60,Completed
9350,C-0009350,34,654,1,20251205,351884.26,16084.26,1172.95,300,Active
9351,C-0009351,4,256,7,20230404,136299.5,4608.62,2271.66,60,Active
9352,C-0009352,30,155,6,20220530,68810.59,2302.89,573.42,120,Active
9353,C-0009353,28,1233,20,20260203,459267.16,5338.06,2551.48,180,Active
9354,C-0009354,4,121,19,20210910,716444.03,6586.32,11940.73,60,Active
9355,C-0009355,45,975,11,20220303,54104.88,1114.18,,12,Active
9356,C-0009356,7,174,3,20220712,184684.24,10982.56,615.61,300,Active
9357,C-0009357,13,793,16,20251103,194524.04,4288.19,,12,Active
9358,C-0009358,43,298,17,20261120,557567.97,5222.45,2323.2,240,Active
9359,C-0009359,9,535,8,20230828,94623.31,3606.51,315.41,300,Active
9360,C-0009360,6,1394,6,20220418,93904.69,3161.01,1565.08,60,Active
9361,C-0009361,19,1363,6,20210415,52522.59,2133.49,437.69,120,Completed
9362,C-0009362,12,1102,4,20230905,389685.29,16325.77,1298.95,300,Completed
9363,C-0009363,3,1322,19,20240816,166152.73,1561.67,692.3,240,Cancelled
9364,C-0009364,10,657,10,20240215,137423.51,4857.75,2290.39,60,Active
9365,C-0009365,20,1451,10,20210705,32881.65,1531.9,182.68,180,Active
9366,C-0009366,46,225,6,20250919,13642.57,538.39,37.9,360,Active
9367,C-0009367,47,1223,1,20241220,338654.23,17499.54,940.71,360,Active
9368,C-0009368,28,1287,2,20261231,302797.75,16277.96,5046.63,60,Active
9369,C-0009369,3,951,7,20210708,63270.34,2272.21,1054.51,60,Active
9370,C-0009370,26,869,11,20230505,202797.62,3598.96,,24,Completed
9371,C-0009371,1,1261,10,20220210,15352.6,561.96,42.65,360,Active
9372,C-0009372,40,79,9,20201104,58254.74,2246.21,242.73,240,Active
9373,C-0009373,1,812,4,20210428,293022.06,12246.03,4883.7,60,Active
9374,C-0009374,41,337,14,20220822,200287.14,3359.3,,120,Active
9375,C-0009375,8,750,8,20230127,115765.8,4421.86,385.89,300,Active
9376,C-0009376,34,1087,14,20250101,235703.03,5516.87,,24,Active
9377,C-0009377,34,767,15,20220609,228714.98,4951.73,,36,Active
9378,C-0009378,49,641,1,20240605,316755.78,17962.06,879.88,360,Active
9379,C-0009379,7,239,6,20241209,38003.03,1562.13,633.38,60,Completed
9380,C-0009380,48,1038,20,20260515,265057.23,2233.04,1472.54,180,Cancelled
9381,C-0009381,26,156,5,20200922,17138.58,594.18,285.64,60,Active
9382,C-0009382,4,795,1,20221107,286284.61,14555.94,1590.47,180,Active
9383,C-0009383,19,120,8,20200303,54582.84,2473.75,151.62,360,Active
9384,C-0009384,40,804,10,20200129,102930.41,3506.1,285.92,360,Active
9385,C-0009385,17,1008,5,20250123,122044.57,4849.58,678.03,180,Cancelled
9386,C-0009386,9,608,9,20240402,92018.99,4014.5,766.82,120,Active
9387,C-0009387,15,1166,20,20201104,553115.69,5707.13,2304.65,240,Active
9388,C-0009388,22,1391,15,20231128,99977.23,1830.76,,60,Active
9389,C-0009389,4,856,3,20210917,152347.01,8915.53,846.37,180,Completed
9390,C-0009390,31,909,10,20230906,20976.51,997.74,58.27,360,Active
9391,C-0009391,34,707,8,20240705,8796.39,324.32,36.65,240,Active
9392,C-0009392,16,279,3,20240625,230849.21,12133.87,961.87,240,Completed
9393,C-0009393,46,723,7,20200818,147130.17,5458.31,490.43,300,Active
9394,C-0009394,27,293,15,20221212,66443.99,1335.38,,12,Completed
9395,C-0009395,23,876,17,20240829,357631.9,4166.88,5960.53,60,Active
9396,C-0009396,10,1319,19,20200612,494763.16,5406.26,4123.03,120,Active
9397,C-0009397,45,1088,9,20210113,63202.87,3010.5,526.69,120,Active
9398,C-0009398,28,188,2,20250826,79820.71,4032.36,221.72,360,Active
9399,C-0009399,41,239,14,20200225,198653.1,3327.31,,120,Active
9400,C-0009400,39,1208,18,20240129,449594.28,4156.95,3746.62,120,Completed
9401,C-0009401,5,1250,11,20200224,161853.09,2612.81,,24,Active
9402,C-0009402,38,556,18,20260122,731877.55,7482.75,4065.99,180,Active
9403,C-0009403,4,930,17,20230628,746015.52,7093.42,6216.8,120,Completed
9404,C-0009404,15,973,13,20251021,13976.21,263.15,,60,Cancelled
9405,C-0009405,42,109,3,20241016,335909.63,17876.73,1399.62,240,Active
9406,C-0009406,26,1009,15,20250415,62268.71,1323.12,,36,Active
9407,C-0009407,38,739,16,20210225,68150.76,1598.12,,12,Completed
9408,C-0009408,9,900,17,20210112,391886.34,4656.26,1306.29,300,Completed
9409,C-0009409,11,1447,1,20240501,163423.99,8099.72,544.75,300,Active
9410,C-0009410,7,1431,14,20260619,118713.85,2396.39,,36,Active
9411,C-0009411,17,346,17,20230908,610175.02,5863.94,10169.58,60,Active
9412,C-0009412,28,902,20,20241101,213262.97,2392.13,710.88,300,Active
9413,C-0009413,45,745,4,20230424,362623.81,17098.03,6043.73,60,Active
9414,C-0009414,39,1160,6,20201216,63623.01,2423.16,530.19,120,Active
9415,C-0009415,17,883,12,20260521,84402.92,1577.37,,12,Active
9416,C-0009416,43,1218,17,20261009,260573.99,2364.56,4342.9,60,Active
9417,C-0009417,7,1325,4,20261222,225802.99,12979.15,1881.69,120,Cancelled
9418,C-0009418,27,755,8,20211103,11774.88,502.01,32.71,360,Active
9419,C-0009419,36,223,8,20240325,101953.03,4178.85,424.8,240,Active
9420,C-0009420,31,1278,6,20230406,57734.16,1923.6,160.37,360,Active
9421,C-0009421,7,926,14,20240805,95761.43,2232.76,,60,Completed
9422,C-0009422,44,936,5,20241123,48531.45,2186.47,808.86,60,Active
9423,C-0009423,15,561,4,20260626,383674.89,17238.73,1278.92,300,Active
9424,C-0009424,21,627,19,20260116,354822.36,4101.83,5913.71,60,Active
9425,C-0009425,3,397,12,20200121,158803.48,2553.18,,60,Active
9426,C-0009426,15,567,20,20230907,463528.8,4150.39,1931.37,240,Active
9427,C-0009427,43,396,14,20220117,81334.04,1633.66,,60,Active
9428,C-0009428,16,1112,9,20241220,85339.21,3556.5,237.05,360,Active
9429,C-0009429,15,1349,16,20210430,6081.56,122.69,,12,Active
9430,C-0009430,27,1294,3,20200525,126263.52,5333.73,1052.2,120,Active
9431,C-0009431,35,1269,13,20230201,132788.14,3111.34,,12,Active
9432,C-0009432,36,612,13,20260421,125952.77,2795.01,,36,Active
9433,C-0009433,3,129,2,20230913,265987.62,13475.32,4433.13,60,Active
9434,C-0009434,8,1260,1,20240322,281841.55,12316.94,4697.36,60,Completed
9435,C-0009435,43,83,18,20240130,490645.96,5657.96,1362.91,360,Completed
9436,C-0009436,45,848,6,20210726,40664.21,1920.2,112.96,360,Active
9437,C-0009437,3,1441,13,20230509,78553.94,1279.33,,36,Active
9438,C-0009438,9,32,5,20210302,98416.37,4483.66,820.14,120,Cancelled
9439,C-0009439,2,968,20,20250930,550068.81,5119.48,4583.91,120,Cancelled
9440,C-0009440,30,251,8,20260619,54828.65,1944.17,304.6,180,Active
9441,C-0009441,23,930,7,20251121,104849.72,4143.24,1747.5,60,Active
9442,C-0009442,10,240,10,20220103,17362.0,672.78,72.34,240,Active
9443,C-0009443,49,1283,19,20261026,460208.53,4932.04,1534.03,300,Active
9444,C-0009444,49,458,3,20221213,182010.79,10021.96,606.7,300,Active
9445,C-0009445,48,1304,16,20221018,169771.51,3226.46,,24,Completed
9446,C-0009446,26,673,3,20240812,353948.18,15986.03,5899.14,60,Cancelled
9447,C-0009447,20,1382,10,20200211,53618.59,2106.36,893.64,60,Active
9448,C-0009448,6,212,7,20240617,97929.63,3851.13,326.43,300,Active
9449,C-0009449,38,431,14,20240410,175464.44,3128.38,,120,Active
9450,C-0009450,6,1354,2,20240408,54369.26,2205.91,226.54,240,Active
9451,C-0009451,25,1420,12,20210930,205994.92,3785.6,,24,Completed
9452,C-0009452,10,59,12,20251029,60776.23,979.1,,36,Active
9453,C-0009453,46,1351,20,20211217,679965.23,7035.11,3777.58,180,Active
9454,C-0009454,22,1147,18,20240329,794471.95,8679.02,2648.24,300,Active
9455,C-0009455,21,1187,17,20250530,198083.04,1676.02,1100.46,180,Active
9456,C-0009456,43,1427,14,20241112,48888.69,786.75,,24,Cancelled
9457,C-0009457,37,469,5,20210510,100283.75,3752.87,334.28,300,Cancelled
9458,C-0009458,6,70,19,20210331,334864.36,3083.26,1116.21,300,Active
9459,C-0009459,15,754,20,20220124,481887.89,4659.96,1606.29,300,Active
9460,C-0009460,20,741,16,20210503,5019.23,93.93,,36,Active
9461,C-0009461,2,1158,6,20201104,27592.26,1168.77,153.29,180,Active
9462,C-0009462,21,436,17,20261201,784962.48,8057.82,3270.68,240,Active
9463,C-0009463,25,1189,16,20261215,133145.32,2726.29,,60,Cancelled
9464,C-0009464,40,141,13,20200425,132059.04,2159.42,,120,Active
9465,C-0009465,42,1280,8,20210714,20800.65,811.03,173.34,120,Cancelled
9466,C-0009466,25,1033,17,20230525,363707.64,3890.25,2020.6,180,Active
9467,C-0009467,50,1030,8,20220105,99801.58,3433.21,554.45,180,Active
9468,C-0009468,17,763,19,20230530,481376.43,4054.68,1337.16,360,Active
9469,C-0009469,39,1078,15,20200317,57407.09,1162.71,,60,Active
9470,C-0009470,12,601,15,20230329,76784.43,1287.77,,36,Active
9471,C-0009471,46,80,17,20200303,618492.73,6797.81,10308.21,60,Active
9472,C-0009472,35,665,2,20261020,113249.57,6024.16,314.58,360,Active
9473,C-0009473,44,627,6,20250801,81840.33,2909.41,454.67,180,Active
9474,C-0009474,3,1470,17,20240917,792928.73,9184.64,3303.87,240,Completed
9475,C-0009475,26,1322,20,20220706,453655.33,4935.56,1260.15,360,Active
9476,C-0009476,7,954,17,20260212,149507.49,1645.92,415.3,360,Active
9477,C-0009477,14,1053,16,20231127,9702.12,198.36,,12,Completed
9478,C-0009478,39,503,5,20221026,21429.72,917.02,59.53,360,Active
9479,C-0009479,19,515,13,20231026,106743.33,2168.05,,120,Active
9480,C-0009480,9,267,20,20200316,269674.83,2644.87,2247.29,120,Completed
9481,C-0009481,11,935,9,20211228,147074.89,6009.23,612.81,240,Active
9482,C-0009482,9,1030,17,20261009,575091.63,5485.43,4792.43,120,Active
9483,C-0009483,9,107,9,20261005,143571.19,5158.75,797.62,180,Active
9484,C-0009484,25,85,6,20231130,46493.74,2094.44,774.9,60,Active
9485,C-0009485,15,764,10,20200131,55442.81,1948.02,231.01,240,Active
9486,C-0009486,49,1408,13,20250122,227865.13,4681.78,,36,Active
9487,C-0009487,17,178,14,20230830,18845.09,357.53,,36,Active
9488,C-0009488,37,925,5,20200323,133349.57,4646.46,370.42,360,Active
9489,C-0009489,43,1185,7,20231222,67245.54,2852.54,560.38,120,Active
9490,C-0009490,50,910,5,20251027,140021.73,5794.86,466.74,300,Active
9491,C-0009491,10,957,10,20221212,52599.08,2465.7,438.33,120,Active
9492,C-0009492,30,880,1,20200120,386676.02,21946.1,1288.92,300,Active
9493,C-0009493,1,930,13,20200406,74080.71,1569.66,,24,Active
9494,C-0009494,44,320,8,20250115,141048.67,5349.96,470.16,300,Cancelled
9495,C-0009495,22,240,3,20200814,86474.69,4532.25,288.25,300,Active
9496,C-0009496,7,1342,1,20210224,151924.48,6464.15,2532.07,60,Cancelled
9497,C-0009497,43,576,12,20221007,194952.34,3541.29,,120,Active
9498,C-0009498,26,925,10,20220311,61021.41,2270.43,1017.02,60,Active
9499,C-0009499,37,289,9,20240608,38664.25,1316.4,214.8,180,Active
9500,C-0009500,6,739,18,20220222,355128.0,3907.59,5918.8,60,Active
9501,C-0009501,1,1407,9,20220127,70299.57,3183.31,390.55,180,Cancelled
9502,C-0009502,21,1340,12,20210125,55462.05,1261.61,,36,Active
9503,C-0009503,10,863,17,20200108,493115.1,5235.35,1369.76,360,Active
9504,C-0009504,34,1217,10,20221220,117345.64,3800.77,651.92,180,Completed
9505,C-0009505,25,334,18,20200401,414747.05,4678.91,3456.23,120,Active
9506,C-0009506,4,1402,20,20260306,417961.97,4788.97,6966.03,60,Active
9507,C-0009507,38,866,14,20221221,243273.03,5822.61,,24,Cancelled
9508,C-0009508,5,1127,12,20251028,62444.01,1494.64,,120,Active
9509,C-0009509,44,219,18,20240808,347956.29,3962.38,1449.82,240,Active
9510,C-0009510,45,483,9,20231123,80470.52,3292.1,670.59,120,Completed
9511,C-0009511,47,1197,12,20210917,31937.28,599.09,,12,Active
9512,C-0009512,1,533,14,20231020,110675.64,1814.08,,120,Active
9513,C-0009513,36,1426,3,20211210,85587.53,4252.76,713.23,120,Active
9514,C-0009514,30,483,3,20260803,306692.8,12814.19,1277.89,240,Active
9515,C-0009515,19,1116,3,20220804,30014.08,1744.88,100.05,300,Active
9516,C-0009516,48,460,20,20251031,552735.32,4847.22,1842.45,300,Active
9517,C-0009517,36,832,5,20220914,41255.87,1388.86,229.2,180,Cancelled
9518,C-0009518,44,218,9,20200310,84486.88,3286.51,469.37,180,Active
9519,C-0009519,7,934,6,20240823,138304.57,6482.08,384.18,360,Active
9520,C-0009520,13,1033,9,20251226,32206.47,1505.36,536.77,60,Completed
9521,C-0009521,1,842,1,20250101,364872.85,15988.83,1013.54,360,Completed
9522,C-0009522,44,1003,16,20201110,57971.55,1253.28,,120,Active
9523,C-0009523,20,121,15,20260402,40821.69,690.22,,60,Active
9524,C-0009524,13,524,13,20220707,243040.92,4511.69,,36,Active
9525,C-0009525,37,1223,16,20250417,36528.22,848.21,,12,Active
9526,C-0009526,7,803,5,20250117,51514.74,1935.19,214.64,240,Active
9527,C-0009527,2,217,18,20220221,240697.14,2403.31,1337.21,180,Cancelled
9528,C-0009528,48,490,2,20221012,367122.77,15926.53,6118.71,60,Active
9529,C-0009529,5,1290,13,20250625,89410.12,1932.35,,60,Active
9530,C-0009530,36,707,5,20220304,123054.89,4278.55,341.82,360,Active
9531,C-0009531,8,654,11,20210316,77857.88,1546.06,,12,Completed
9532,C-0009532,50,1272,1,20210706,206272.96,10451.63,687.58,300,Active
9533,C-0009533,19,917,17,20240312,231447.97,2300.43,771.49,300,Cancelled
9534,C-0009534,46,166,13,20211224,225149.17,5326.54,,120,Active
9535,C-0009535,13,253,1,20210115,345535.6,15386.23,959.82,360,Active
9536,C-0009536,36,542,19,20201124,788834.46,8717.44,6573.62,120,Active
9537,C-0009537,27,657,17,20220204,495006.75,4672.61,1650.02,300,Completed
9538,C-0009538,34,1438,18,20210416,205434.51,2039.87,1711.95,120,Active
9539,C-0009539,49,547,14,20210304,127882.14,2646.4,,120,Active
9540,C-0009540,4,24,11,20220918,233406.12,4275.36,,120,Active
9541,C-0009541,9,549,1,20200319,345445.12,18704.99,1439.35,240,Cancelled
9542,C-0009542,4,64,18,20240918,250498.76,2833.86,695.83,360,Active
9543,C-0009543,43,365,7,20251203,38534.48,1431.67,128.45,300,Active
9544,C-0009544,11,138,5,20231017,108411.92,4163.4,451.72,240,Active
9545,C-0009545,8,984,3,20220420,324126.35,15898.35,2701.05,120,Completed
9546,C-0009546,46,1218,8,20200420,93284.18,3789.61,388.68,240,Active
9547,C-0009547,30,1098,17,20210228,712027.65,6379.15,1977.85,360,Completed
9548,C-0009548,42,152,17,20240208,558451.56,6630.62,2326.88,240,Active
9549,C-0009549,4,1418,16,20210511,137867.21,3290.08,,12,Active
9550,C-0009550,43,828,13,20231102,78532.34,1307.73,,120,Cancelled
9551,C-0009551,34,650,16,20260504,211770.0,4271.17,,120,Active
9552,C-0009552,39,1342,7,20210915,137731.04,5913.11,2295.52,60,Active
9553,C-0009553,36,491,5,20250910,136442.73,4555.41,379.01,360,Cancelled
9554,C-0009554,7,1475,1,20220823,223065.53,9855.25,929.44,240,Active
9555,C-0009555,6,132,17,20260106,428391.64,3922.34,3569.93,120,Active
9556,C-0009556,30,196,5,20200611,13497.89,495.53,224.96,60,Active
9557,C-0009557,26,980,6,20250703,85770.75,3686.79,238.25,360,Active
9558,C-0009558,35,222,12,20231226,136825.9,3154.65,,60,Active
9559,C-0009559,11,1374,14,20251106,163997.37,3742.07,,12,Completed
9560,C-0009560,9,1316,14,20240924,154388.22,2527.5,,24,Active
9561,C-0009561,30,890,7,20220909,86632.97,3787.5,288.78,300,Active
9562,C-0009562,5,326,19,20231025,147710.37,1451.44,820.61,180,Active
9563,C-0009563,25,1368,19,20250815,747186.4,6191.09,3113.28,240,Active
9564,C-0009564,49,21,11,20251124,13459.29,272.77,,24,Active
9565,C-0009565,41,1378,8,20200311,8201.23,340.23,45.56,180,Active
9566,C-0009566,40,437,17,20240626,783502.9,6821.6,13058.38,60,Active
9567,C-0009567,46,1205,14,20200217,117888.56,1915.52,,12,Active
9568,C-0009568,34,355,16,20260717,57361.44,1044.75,,24,Active
9569,C-0009569,1,1260,17,20200306,499252.83,4730.11,1386.81,360,Active
9570,C-0009570,42,1034,3,20221114,196228.55,8961.59,654.1,300,Active
9571,C-0009571,30,563,14,20210902,135025.76,2613.86,,24,Active
9572,C-0009572,25,1206,9,20230824,14249.96,540.9,118.75,120,Cancelled
9573,C-0009573,45,86,2,20200628,351978.4,21039.78,1173.26,300,Active
9574,C-0009574,34,539,13,20230612,93356.56,1572.51,,12,Cancelled
9575,C-0009575,31,805,6,20240520,40209.73,1467.8,111.69,360,Active
9576,C-0009576,45,884,20,20260513,468029.75,5222.37,2600.17,180,Completed
9577,C-0009577,27,1035,1,20250611,102587.65,4838.36,569.93,180,Active
9578,C-0009578,25,78,4,20240515,141884.51,6056.63,591.19,240,Active
9579,C-0009579,49,1027,8,20220526,10356.67,468.21,57.54,180,Active
9580,C-0009580,46,849,7,20260421,125247.47,5512.91,417.49,300,Completed
9581,C-0009581,8,1246,5,20211026,123460.31,4292.92,411.53,300,Active
9582,C-0009582,46,523,11,20210713,173588.85,4028.0,,24,Active
9583,C-0009583,30,452,19,20261217,641370.61,5308.96,5344.76,120,Active
9584,C-0009584,47,1497,20,20230410,256535.69,2888.06,712.6,360,Cancelled
9585,C-0009585,39,1491,13,20200430,31583.01,632.92,,60,Cancelled
9586,C-0009586,30,788,3,20240731,228589.88,12813.34,3809.83,60,Cancelled
9587,C-0009587,23,783,7,20230531,43711.83,1460.18,242.84,180,Active
9588,C-0009588,9,72,9,20260722,23568.7,924.08,130.94,180,Active
9589,C-0009589,8,939,17,20260709,731258.15,6371.62,3046.91,240,Active
9590,C-0009590,21,1141,15,20261022,211339.31,4870.46,,60,Completed
9591,C-0009591,39,1177,4,20260323,120187.15,5340.21,667.71,180,Completed
9592,C-0009592,1,1026,3,20230804,393106.3,18199.21,1310.35,300,Cancelled
9593,C-0009593,38,1139,1,20260703,42634.95,1838.03,710.58,60,Active
9594,C-0009594,16,537,13,20220114,13229.44,291.24,,24,Completed
9595,C-0009595,5,459,4,20231211,384388.13,16695.65,6406.47,60,Active
9596,C-0009596,10,1081,1,20260216,260227.33,13394.02,2168.56,120,Active
9597,C-0009597,44,998,7,20260627,71496.01,3136.06,238.32,300,Cancelled
9598,C-0009598,47,107,8,20260424,39938.57,1638.94,332.82,120,Active
9599,C-0009599,8,290,7,20211115,29681.38,1279.97,247.34,120,Active
9600,C-0009600,38,830,5,20200421,23918.2,801.29,132.88,180,Active
9601,C-0009601,17,929,19,20241101,579088.6,5799.53,4825.74,120,Active
9602,C-0009602,34,822,6,20240207,90826.46,4162.66,756.89,120,Active
9603,C-0009603,3,1378,1,20261016,334410.72,18865.43,1857.84,180,Active
9604,C-0009604,44,272,6,20230315,117193.98,5186.86,325.54,360,Active
9605,C-0009605,14,1182,20,20230906,443747.74,5085.66,2465.27,180,Active
9606,C-0009606,4,154,16,20250325,73815.82,1314.31,,36,Active
9607,C-0009607,25,853,9,20220118,114243.84,3721.77,380.81,300,Active
9608,C-0009608,15,241,1,20210107,176311.79,10355.79,587.71,300,Active
9609,C-0009609,32,1247,8,20200506,115320.72,4671.48,961.01,120,Active
9610,C-0009610,23,925,11,20210831,242889.58,5519.98,,36,Active
9611,C-0009611,15,893,11,20220901,69570.31,1234.05,,24,Cancelled
9612,C-0009612,3,1355,14,20250515,47466.84,899.14,,24,Active
9613,C-0009613,13,1443,3,20240614,246979.36,12157.16,686.05,360,Active
